488,0000011101100
487,0000011101101
492,0000011101110
489,0000011101111
465,0000011110000
464,0000011110001
467,0000011110010
466,0000011110011
461,0000011110100
460,0000011110101
463,0000011110110
462,0000011110111
473,0000011111000
472,0000011111001
475,0000011111010
474,0000011111011
469,0000011111100
468,0000011111101
471,0000011111110
470,0000011111111
730,00001000000
693,00001000001
785,00001000010
746,00001000011
447,00001000100
420,00001000101
534,00001000110
486,00001000111
1418,00001001000
1340,00001001001
1571,00001001010
1439,00001001011
875,00001001100
840,00001001101
1203,00001001110
956,00001001111
68,00001010000
62,00001010001
83,00001010010
82,00001010011
1269,000010101
331,00001011000
286,00001011001
409,00001011010
395,00001011011
203,00001011100
164,00001011101
253,00001011110
233,00001011111
174,0000110000000
173,0000110000001
177,0000110000010
175,0000110000011
168,0000110000100
163,0000110000101
171,0000110000110
170,0000110000111
183,0000110001000
182,0000110001001
188,0000110001010
186,0000110001011
179,0000110001100
178,0000110001101
181,0000110001110
180,0000110001111
141,0000110010000
140,0000110010001
143,0000110010010
142,0000110010011
137,0000110010100
136,0000110010101
139,0000110010110
138,0000110010111
159,0000110011000
157,0000110011001
162,0000110011010
160,0000110011011
147,0000110011100
144,0000110011101
154,0000110011110
151,0000110011111
222,0000110100000
221,0000110100001
224,0000110100010
223,0000110100011
217,0000110100100
216,0000110100101
220,0000110100110
219,0000110100111
231,0000110101000
230,0000110101001
234,0000110101010
232,0000110101011
227,0000110101100
226,0000110101101
229,0000110101110
228,0000110101111
196,0000110110000
195,0000110110001
201,0000110110010
198,0000110110011
190,0000110110100
189,0000110110101
193,0000110110110
191,0000110110111
209,0000110111000
208,0000110111001
214,0000110111010
210,0000110111011
204,0000110111100
202,0000110111101
207,0000110111110
205,0000110111111
48,0000111000000
46,0000111000001
51,0000111000010
49,0000111000011
39,0000111000100
37,0000111000101
44,0000111000110
43,0000111000111
59,0000111001000
58,0000111001001
65,0000111001010
64,0000111001011
53,0000111001100
52,0000111001101
57,0000111001110
56,0000111001111
1753,00001110100
1660,00001110101
32,0000111011000
30,0000111011001
36,0000111011010
34,0000111011011
19,0000111011100
11,0000111011101
29,0000111011110
27,0000111011111
114,0000111100000
112,0000111100001
120,0000111100010
117,0000111100011
104,0000111100100
97,0000111100101
111,0000111100110
109,0000111100111
127,0000111101000
125,0000111101001
129,0000111101010
128,0000111101011
122,0000111101100
121,0000111101101
124,0000111101110
123,0000111101111
74,0000111110000
73,0000111110001
77,0000111110010
75,0000111110011
70,0000111110100
69,0000111110101
72,0000111110110
71,0000111110111
93,0000111111000
91,0000111111001
96,0000111111010
94,0000111111011
79,0000111111100
78,0000111111101
88,0000111111110
84,0000111111111
1018,0001000000000
1017,0001000000001
1020,0001000000010
1019,0001000000011
1014,0001000000100
1013,0001000000101
1016,0001000000110
1015,0001000000111
1026,0001000001000
1025,0001000001001
1028,0001000001010
1027,0001000001011
1022,0001000001100
1021,0001000001101
1024,0001000001110
1023,0001000001111
1002,0001000010000
1001,0001000010001
1004,0001000010010
1003,0001000010011
998,0001000010100
996,0001000010101
1000,0001000010110
999,0001000010111
1010,0001000011000
1009,0001000011001
1012,0001000011010
1011,0001000011011
1006,0001000011100
1005,0001000011101
1008,0001000011110
1007,0001000011111
1057,0001000100000
1054,0001000100001
1059,0001000100010
1058,0001000100011
1051,0001000100100
1050,0001000100101
1053,0001000100110
1052,0001000100111
1065,0001000101000
1064,0001000101001
1067,0001000101010
1066,0001000101011
1061,0001000101100
1060,0001000101101
1063,0001000101110
1062,0001000101111
1036,0001000110000
1035,0001000110001
1038,0001000110010
1037,0001000110011
1030,0001000110100
1029,0001000110101
1034,0001000110110
1033,0001000110111
1046,0001000111000
1043,0001000111001
1049,0001000111010
1048,0001000111011
1040,0001000111100
1039,0001000111101
1042,0001000111110
1041,0001000111111
942,0001001000000
941,0001001000001
945,0001001000010
944,0001001000011
938,0001001000100
937,0001001000101
940,0001001000110
939,0001001000111
954,0001001001000
953,0001001001001
958,0001001001010
955,0001001001011
949,0001001001100
946,0001001001101
952,0001001001110
951,0001001001111
926,0001001010000
925,0001001010001
928,0001001010010
927,0001001010011
922,0001001010100
921,0001001010101
924,0001001010110
923,0001001010111
934,0001001011000
933,0001001011001
936,0001001011010
935,0001001011011
930,0001001011100
929,0001001011101
932,0001001011110
931,0001001011111
984,0001001100000
983,0001001100001
986,0001001100010
985,0001001100011
980,0001001100100
978,0001001100101
982,0001001100110
981,0001001100111
992,0001001101000
991,0001001101001
994,0001001101010
993,0001001101011
988,0001001101100
987,0001001101101
990,0001001101110
989,0001001101111
966,0001001110000
963,0001001110001
968,0001001110010
967,0001001110011
960,0001001110100
959,0001001110101
962,0001001110110
961,0001001110111
975,0001001111000
974,0001001111001
977,0001001111010
976,0001001111011
970,0001001111100
969,0001001111101
973,0001001111110
972,0001001111111
1156,0001010000000
1155,0001010000001
1159,0001010000010
1158,0001010000011
1152,0001010000100
1151,0001010000101
1154,0001010000110
1153,0001010000111
1166,0001010001000
1165,0001010001001
1168,0001010001010
1167,0001010001011
1161,0001010001100
1160,0001010001101
1164,0001010001110
1163,0001010001111
1139,0001010010000
1138,0001010010001
1141,0001010010010
1140,0001010010011
1135,0001010010100
1134,0001010010101
1137,0001010010110
1136,0001010010111
1148,0001010011000
1147,0001010011001
1150,0001010011010
1149,0001010011011
1143,0001010011100
1142,0001010011101
1146,0001010011110
1144,0001010011111
1194,0001010100000
1193,0001010100001
1197,0001010100010
1196,0001010100011
1190,0001010100100
1189,0001010100101
1192,0001010100110
1191,0001010100111
1204,0001010101000
1202,0001010101001
1206,0001010101010
1205,0001010101011
1199,0001010101100
1198,0001010101101
1201,0001010101110
1200,0001010101111
1176,0001010110000
1175,0001010110001
1178,0001010110010
1177,0001010110011
1171,0001010110100
1170,0001010110101
1174,0001010110110
1173,0001010110111
1186,0001010111000
1185,0001010111001
1188,0001010111010
1187,0001010111011
1181,0001010111100
1180,0001010111101
1184,0001010111110
1182,0001010111111
1089,0001011000000
1088,0001011000001
1092,0001011000010
1091,0001011000011
1085,0001011000100
1084,0001011000101
1087,0001011000110
1086,0001011000111
1098,0001011001000
1097,0001011001001
1100,0001011001010
1099,0001011001011
1094,0001011001100
1093,0001011001101
1096,0001011001110
1095,0001011001111
1073,0001011010000
1072,0001011010001
1075,0001011010010
1074,0001011010011
1069,0001011010100
1068,0001011010101
1071,0001011010110
1070,0001011010111
1081,0001011011000
1080,0001011011001
1083,0001011011010
1082,0001011011011
1077,0001011011100
1076,0001011011101
1079,0001011011110
1078,0001011011111
1123,0001011100000
1122,0001011100001
1125,0001011100010
1124,0001011100011
1118,0001011100100
1117,0001011100101
1120,0001011100110
1119,0001011100111
1131,0001011101000
1130,0001011101001
1133,0001011101010
1132,0001011101011
1127,0001011101100
1126,0001011101101
1129,0001011101110
1128,0001011101111
1106,0001011110000
1105,0001011110001
1108,0001011110010
1107,0001011110011
1102,0001011110100
1101,0001011110101
1104,0001011110110
1103,0001011110111
1114,0001011111000
1113,0001011111001
1116,0001011111010
1115,0001011111011
1110,0001011111100
1109,0001011111101
1112,0001011111110
1111,0001011111111
710,0001100000000
709,0001100000001
712,0001100000010
711,0001100000011
706,0001100000100
705,0001100000101
708,0001100000110
707,0001100000111
718,0001100001000
717,0001100001001
720,0001100001010
719,0001100001011
714,0001100001100
713,0001100001101
716,0001100001110
715,0001100001111
691,0001100010000
690,0001100010001
695,0001100010010
694,0001100010011
687,0001100010100
685,0001100010101
689,0001100010110
688,0001100010111
702,0001100011000
701,0001100011001
704,0001100011010
703,0001100011011
697,0001100011100
696,0001100011101
700,0001100011110
699,0001100011111
752,0001100100000
751,0001100100001
756,0001100100010
754,0001100100011
748,0001100100100
747,0001100100101
750,0001100100110
749,0001100100111
763,0001100101000
761,0001100101001
765,0001100101010
764,0001100101011
758,0001100101100
757,0001100101101
760,0001100101110
759,0001100101111
727,0001100110000
726,0001100110001
732,0001100110010
729,0001100110011
723,0001100110100
722,0001100110101
725,0001100110110
724,0001100110111
742,0001100111000
741,0001100111001
745,0001100111010
743,0001100111011
738,0001100111100
734,0001100111101
740,0001100111110
739,0001100111111
637,0001101000000
635,0001101000001
640,0001101000010
639,0001101000011
630,0001101000100
629,0001101000101
634,0001101000110
632,0001101000111
646,0001101001000
645,0001101001001
649,0001101001010
647,0001101001011
642,0001101001100
641,0001101001101
644,0001101001110
643,0001101001111
610,0001101010000
609,0001101010001
612,0001101010010
611,0001101010011
606,0001101010100
603,0001101010101
608,0001101010110
607,0001101010111
626,0001101011000
625,0001101011001
628,0001101011010
627,0001101011011
614,0001101011100
613,0001101011101
623,0001101011110
616,0001101011111
673,0001101100000
671,0001101100001
675,0001101100010
674,0001101100011
668,0001101100100
667,0001101100101
670,0001101100110
669,0001101100111
682,0001101101000
680,0001101101001
684,0001101101010
683,0001101101011
677,0001101101100
676,0001101101101
679,0001101101110
678,0001101101111
655,0001101110000
654,0001101110001
658,0001101110010
656,0001101110011
651,0001101110100
650,0001101110101
653,0001101110110
652,0001101110111
664,0001101111000
663,0001101111001
666,0001101111010
665,0001101111011
660,0001101111100
659,0001101111101
662,0001101111110
661,0001101111111
872,0001110000000
871,0001110000001
874,0001110000010
873,0001110000011
864,0001110000100
863,0001110000101
869,0001110000110
868,0001110000111
883,0001110001000
882,0001110001001
886,0001110001010
884,0001110001011
878,0001110001100
877,0001110001101
881,0001110001110
879,0001110001111
849,0001110010000
848,0001110010001
853,0001110010010
850,0001110010011
843,0001110010100
842,0001110010101
847,0001110010110
845,0001110010111
860,0001110011000
859,0001110011001
862,0001110011010
861,0001110011011
855,0001110011100
854,0001110011101
858,0001110011110
857,0001110011111
910,0001110100000
909,0001110100001
912,0001110100010
911,0001110100011
906,0001110100100
905,0001110100101
908,0001110100110
907,0001110100111
918,0001110101000
917,0001110101001
920,0001110101010
919,0001110101011
914,0001110101100
913,0001110101101
916,0001110101110
915,0001110101111
892,0001110110000
891,0001110110001
894,0001110110010
893,0001110110011
888,0001110110100
887,0001110110101
890,0001110110110
889,0001110110111
902,0001110111000
901,0001110111001
904,0001110111010
903,0001110111011
896,0001110111100
895,0001110111101
900,0001110111110
899,0001110111111
795,0001111000000
794,0001111000001
797,0001111000010
796,0001111000011
788,0001111000100
787,0001111000101
790,0001111000110
789,0001111000111
804,0001111001000
803,0001111001001
806,0001111001010
805,0001111001011
799,0001111001100
798,0001111001101
802,0001111001110
801,0001111001111
772,0001111010000
771,0001111010001
775,0001111010010
773,0001111010011
768,0001111010100
766,0001111010101
770,0001111010110
769,0001111010111
782,0001111011000
781,0001111011001
784,0001111011010
783,0001111011011
778,0001111011100
776,0001111011101
780,0001111011110
779,0001111011111
830,0001111100000
829,0001111100001
832,0001111100010
831,0001111100011
826,0001111100100
825,0001111100101
828,0001111100110
827,0001111100111
838,0001111101000
837,0001111101001
841,0001111101010
839,0001111101011
834,0001111101100
833,0001111101101
836,0001111101110
835,0001111101111
812,0001111110000
811,0001111110001
815,0001111110010
813,0001111110011
808,0001111110100
807,0001111110101
810,0001111110110
809,0001111110111
822,0001111111000
821,0001111111001
824,0001111111010
823,0001111111011
817,0001111111100
816,0001111111101
820,0001111111110
818,0001111111111
1620,0010000000000
1619,0010000000001
1623,0010000000010
1621,0010000000011
1615,0010000000100
1614,0010000000101
1618,0010000000110
1616,0010000000111
1629,0010000001000
1628,0010000001001
1631,0010000001010
1630,0010000001011
1625,0010000001100
1624,0010000001101
1627,0010000001110
1626,0010000001111
1599,0010000010000
1598,0010000010001
1601,0010000010010
1600,0010000010011
1594,0010000010100
1593,0010000010101
1596,0010000010110
1595,0010000010111
1608,0010000011000
1607,0010000011001
1610,0010000011010
1609,0010000011011
1603,0010000011100
1602,0010000011101
1605,0010000011110
1604,0010000011111
1667,0010000100000
1666,0010000100001
1669,0010000100010
1668,0010000100011
1661,0010000100100
1658,0010000100101
1665,0010000100110
1662,0010000100111
1675,0010000101000
1674,0010000101001
1677,0010000101010
1676,0010000101011
1671,0010000101100
1670,0010000101101
1673,0010000101110
1672,0010000101111
1639,0010000110000
1636,0010000110001
1641,0010000110010
1640,0010000110011
1633,0010000110100
1632,0010000110101
1635,0010000110110
1634,0010000110111
1652,0010000111000
1651,0010000111001
1656,0010000111010
1655,0010000111011
1643,0010000111100
1642,0010000111101
1650,0010000111110
1648,0010000111111
1539,0010001000000
1537,0010001000001
1541,0010001000010
1540,0010001000011
1534,0010001000100
1533,0010001000101
1536,0010001000110
1535,0010001000111
1549,0010001001000
1548,0010001001001
1551,0010001001010
1550,0010001001011
1543,0010001001100
1542,0010001001101
1546,0010001001110
1544,0010001001111
1517,0010001010000
1516,0010001010001
1520,0010001010010
1518,0010001010011
1513,0010001010100
1512,0010001010101
1515,0010001010110
1514,0010001010111
1528,0010001011000
1526,0010001011001
1532,0010001011010
1530,0010001011011
1522,0010001011100
1521,0010001011101
1525,0010001011110
1524,0010001011111
1582,0010001100000
1581,0010001100001
1584,0010001100010
1583,0010001100011
1578,0010001100100
1575,0010001100101
1580,0010001100110
1579,0010001100111
1590,0010001101000
1589,0010001101001
1592,0010001101010
1591,0010001101011
1586,0010001101100
1585,0010001101101
1588,0010001101110
1587,0010001101111
1559,0010001110000
1558,0010001110001
1562,0010001110010
1560,0010001110011
1554,0010001110100
1553,0010001110101
1557,0010001110110
1556,0010001110111
1569,0010001111000
1568,0010001111001
1573,0010001111010
1570,0010001111011
1565,0010001111100
1564,0010001111101
1567,0010001111110
1566,0010001111111
1695,001001000000
1688,001001000001
1703,001001000010
1697,001001000011
1647,001001000100
1622,001001000101
1663,001001000110
1653,001001000111
1763,0010010010000
1762,0010010010001
1765,0010010010010
1764,0010010010011
1759,0010010010100
1758,0010010010101
1761,0010010010110
1760,0010010010111
1717,001001001100
1713,001001001101
1746,001001001110
1718,001001001111
1529,001001010000
1527,001001010001
1545,001001010010
1538,001001010011
1496,001001010100
1486,001001010101
1523,001001010110
1519,001001010111
1574,001001011000
1572,001001011001
1617,001001011010
1606,001001011011
1555,001001011100
1547,001001011101
1563,001001011110
1561,001001011111
1706,0010011000000
1705,0010011000001
1709,0010011000010
1707,0010011000011
1701,0010011000100
1700,0010011000101
1704,0010011000110
1702,0010011000111
1720,0010011001000
1719,0010011001001
1722,0010011001010
1721,0010011001011
1714,0010011001100
1712,0010011001101
1716,0010011001110
1715,0010011001111
1683,0010011010000
1682,0010011010001
1686,0010011010010
1685,0010011010011
1679,0010011010100
1678,0010011010101
1681,0010011010110
1680,0010011010111
1693,0010011011000
1692,0010011011001
1699,0010011011010
1698,0010011011011
1689,0010011011100
1687,0010011011101
1691,0010011011110
1690,0010011011111
1745,0010011100000
1744,0010011100001
1748,0010011100010
1747,0010011100011
1740,0010011100100
1739,0010011100101
1743,0010011100110
1742,0010011100111
1755,0010011101000
1754,0010011101001
1757,0010011101010
1756,0010011101011
1750,0010011101100
1749,0010011101101
1752,0010011101110
1751,0010011101111
1728,0010011110000
1727,0010011110001
1730,0010011110010
1729,0010011110011
1724,0010011110100
1723,0010011110101
1726,0010011110110
1725,0010011110111
1736,0010011111000
1735,0010011111001
1738,0010011111010
1737,0010011111011
1732,0010011111100
1731,0010011111101
1734,0010011111110
1733,0010011111111
1310,0010100000000
1309,0010100000001
1312,0010100000010
1311,0010100000011
1306,0010100000100
1305,0010100000101
1308,0010100000110
1307,0010100000111
1320,0010100001000
1319,0010100001001
1322,0010100001010
1321,0010100001011
1314,0010100001100
1313,0010100001101
1318,0010100001110
1316,0010100001111
1288,0010100010000
1287,0010100010001
1290,0010100010010
1289,0010100010011
1284,0010100010100
1283,0010100010101
1286,0010100010110
1285,0010100010111
1302,0010100011000
1299,0010100011001
1304,0010100011010
1303,0010100011011
1292,0010100011100
1291,0010100011101
1297,0010100011110
1294,0010100011111
1349,0010100100000
1348,0010100100001
1351,0010100100010
1350,0010100100011
1345,0010100100100
1344,0010100100101
1347,0010100100110
1346,0010100100111
1357,0010100101000
1356,0010100101001
1359,0010100101010
1358,0010100101011
1353,0010100101100
1352,0010100101101
1355,0010100101110
1354,0010100101111
1332,0010100110000
1331,0010100110001
1334,0010100110010
1333,0010100110011
1327,0010100110100
1326,0010100110101
1329,0010100110110
1328,0010100110111
1341,0010100111000
1339,0010100111001
1343,0010100111010
1342,0010100111011
1336,0010100111100
1335,0010100111101
1338,0010100111110
1337,0010100111111
1229,0010101000000
1228,0010101000001
1231,0010101000010
1230,0010101000011
1225,0010101000100
1224,0010101000101
1227,0010101000110
1226,0010101000111
1237,0010101001000
1236,0010101001001
1239,0010101001010
1238,0010101001011
1233,0010101001100
1232,0010101001101
1235,0010101001110
1234,0010101001111
1212,0010101010000
1211,0010101010001
1214,0010101010010
1213,0010101010011
1208,0010101010100
1207,0010101010101
1210,0010101010110
1209,0010101010111
1221,0010101011000
1220,0010101011001
1223,0010101011010
1222,0010101011011
1216,0010101011100
1215,0010101011101
1218,0010101011110
1217,0010101011111
1266,0010101100000
1265,0010101100001
1268,0010101100010
1267,0010101100011
1262,0010101100100
1261,0010101100101
1264,0010101100110
1263,0010101100111
1280,0010101101000
1278,0010101101001
1282,0010101101010
1281,0010101101011
1274,0010101101100
1270,0010101101101
1277,0010101101110
1275,0010101101111
1245,0010101110000
1244,0010101110001
1250,0010101110010
1248,0010101110011
1241,0010101110100
1240,0010101110101
1243,0010101110110
1242,0010101110111
1258,0010101111000
1257,0010101111001
1260,0010101111010
1259,0010101111011
1252,0010101111100
1251,0010101111101
1254,0010101111110
1253,0010101111111
1459,0010110000000
1458,0010110000001
1461,0010110000010
1460,0010110000011
1455,0010110000100
1454,0010110000101
1457,0010110000110
1456,0010110000111
1468,0010110001000
1467,0010110001001
1471,0010110001010
1470,0010110001011
1463,0010110001100
1462,0010110001101
1466,0010110001110
1464,0010110001111
1442,0010110010000
1441,0010110010001
1445,0010110010010
1444,0010110010011
1437,0010110010100
1436,0010110010101
1440,0010110010110
1438,0010110010111
1451,0010110011000
1450,0010110011001
1453,0010110011010
1452,0010110011011
1447,0010110011100
1446,0010110011101
1449,0010110011110
1448,0010110011111
1499,0010110100000
1498,0010110100001
1501,0010110100010
1500,0010110100011
1494,0010110100100
1492,0010110100101
1497,0010110100110
1495,0010110100111
1508,0010110101000
1507,0010110101001
1511,0010110101010
1510,0010110101011
1504,0010110101100
1502,0010110101101
1506,0010110101110
1505,0010110101111
1478,0010110110000
1477,0010110110001
1480,0010110110010
1479,0010110110011
1473,0010110110100
1472,0010110110101
1476,0010110110110
1474,0010110110111
1489,0010110111000
1488,0010110111001
1491,0010110111010
1490,0010110111011
1483,0010110111100
1482,0010110111101
1487,0010110111110
1484,0010110111111
1381,0010111000000
1380,0010111000001
1384,0010111000010
1383,0010111000011
1377,0010111000100
1376,0010111000101
1379,0010111000110
1378,0010111000111
1390,0010111001000
1389,0010111001001
1392,0010111001010
1391,0010111001011
1386,0010111001100
1385,0010111001101
1388,0010111001110
1387,0010111001111
1365,0010111010000
1364,0010111010001
1367,0010111010010
1366,0010111010011
1361,0010111010100
1360,0010111010101
1363,0010111010110
1362,0010111010111
1373,0010111011000
1372,0010111011001
1375,0010111011010
1374,0010111011011
1369,0010111011100
1368,0010111011101
1371,0010111011110
1370,0010111011111
1425,0010111100000
1424,0010111100001
1427,0010111100010
1426,0010111100011
1421,0010111100100
1420,0010111100101
1423,0010111100110
1422,0010111100111
1433,0010111101000
1432,0010111101001
1435,0010111101010
1434,0010111101011
1429,0010111101100
1428,0010111101101
1431,0010111101110
1430,0010111101111
1401,0010111110000
1400,0010111110001
1405,0010111110010
1404,0010111110011
1394,0010111110100
1393,0010111110101
1398,0010111110110
1396,0010111110111
1413,0010111111000
1410,0010111111001
1419,0010111111010
1415,0010111111011
1407,0010111111100
1406,0010111111101
1409,0010111111110
1408,0010111111111
61,00110
491,00111000
150,001110010
23,0011100110
1696,0011100111
429,0011101
1300,001111000
602,001111001
575,0011110100
132,0011110101
1645,001111011
588,0011111
148,01000000
113,010000010
25,010000011
1637,010000100
1298,010000101
92,01000011
721,0100010000
529,0100010001
1613,01000100100
1552,01000100101
1711,01000100110
1664,01000100111
247,0100010100
41,0100010101
448,0100010110
306,0100010111
571,01000110000
569,01000110001
744,01000110010
733,01000110011
330,01000110100
301,01000110101
563,01000110110
481,01000110111
1395,01000111000
1255,01000111001
1493,01000111010
1403,01000111011
995,01000111100
846,01000111101
1162,01000111110
1056,01000111111
60,01001000000
9,01001000001
76,01001000010
67,01001000011
50,010010001
215,01001001000
200,01001001001
274,01001001010
236,01001001011
156,01001001100
135,01001001101
199,01001001110
185,01001001111
7,01001010
12,010010110
600,010010111
601,01001100
440,010011010
20,010011011
686,0100111000
153,0100111001
1597,0100111010
1382,0100111011
15,01001111
107,01010000
145,0101000100
55,01010001010
38,01010001011
14,010100011
1611,01010010
42,01010011
1576,010101000000
1503,010101000001
1649,010101000010
1638,010101000011
1465,010101000100
1411,010101000101
1475,010101000110
1469,010101000111
1741,010101001000
1710,010101001001
1644,01010100101
1657,010101001100
1654,010101001101
1684,010101001110
1659,010101001111
1179,010101010000
997,010101010001
1247,010101010010
1195,010101010011
964,010101010100
856,010101010101
971,010101010110
965,010101010111
1324,010101011000
1295,010101011001
1402,010101011010
1325,010101011011
1256,010101011100
1249,010101011101
1293,010101011110
1279,010101011111
365,01010110000
213,01010110001
498,01010110010
366,01010110011
98,010101101
1416,01010111000
1414,01010111001
1577,01010111010
1509,01010111011
621,01010111100
576,01010111101
1301,01010111110
866,01010111111
31,010110000000
21,010110000001
85,010110000010
66,010110000011
1531,0101100001
131,010110001000
130,010110001001
161,010110001010
146,010110001011
116,010110001100
95,010110001101
119,010110001110
118,010110001111
103,0101100100
54,0101100101
622,0101100110
167,0101100111
560,010110100000
559,010110100001
624,010110100010
617,010110100011
540,010110100100
528,010110100101
546,010110100110
541,010110100111
793,010110101000
792,010110101001
844,010110101010
819,010110101011
633,010110101100
631,010110101101
791,010110101110
636,010110101111
262,010110110000
248,010110110001
279,010110110010
275,010110110011
184,010110110100
172,010110110101
218,010110110110
187,010110110111
445,010110111000
427,010110111001
521,010110111010
490,010110111011
337,010110111100
310,010110111101
392,010110111110
388,010110111111
108,0101110
110,01011110
1246,01011111
81,0110000
26,01100010
35,0110001100
13,01100011010
10,011000110110
16,0110001101110
5,0110001101111
502,0110001110
256,0110001111
3,0110010
1157,0110011000
786,0110011001
33,011001101
589,01100111
106,011010
1612,01101100
4,01101101
2,01101110
254,0110111100
443,01101111010
197,01101111011
115,0110111110
100,0110111111
8,01110000
542,01110001000
538,01110001001
1646,01110001010
957,01110001011
517,01110001100
497,01110001101
523,01110001110
522,01110001111
1045,0111001000
496,0111001001
1708,01110010100
1694,01110010101
1276,0111001011
421,01110011
1,011101
1272,011110000
165,0111100010
6,0111100011
134,01111001000
40,011110010010
22,011110010011
302,0111100101
867,0111100110
620,0111100111
434,01111010
1055,01111011000
1044,01111011001
47,0111101101000
45,0111101101001
80,0111101101010
63,0111101101011
18,0111101101100
17,0111101101101
28,0111101101110
24,0111101101111
158,01111011100
105,01111011101
367,01111011110
212,01111011111
767,0111110000000
762,0111110000001
777,0111110000010
774,0111110000011
737,0111110000100
736,0111110000101
755,0111110000110
753,0111110000111
870,0111110001000
865,0111110001001
880,0111110001010
876,0111110001011
814,0111110001100
800,0111110001101
852,0111110001110
851,0111110001111
619,0111110010000
618,0111110010001
648,0111110010010
638,0111110010011
604,0111110010100
598,0111110010101
615,0111110010110
605,0111110010111
728,0111110011000
698,0111110011001
735,0111110011010
731,0111110011011
672,0111110011100
657,0111110011101
692,0111110011110
681,0111110011111
1315,0111110100000
1296,0111110100001
1323,0111110100010
1317,0111110100011
1219,0111110100100
1183,0111110100101
1273,0111110100110
1271,0111110100111
1443,0111110101000
1417,0111110101001
1485,0111110101010
1481,0111110101011
1397,0111110101100
1330,0111110101101
1412,0111110101110
1399,0111110101111
948,0111110110000
947,0111110110001
979,0111110110010
950,0111110110011
897,0111110110100
885,0111110110101
943,0111110110110
898,0111110110111
1145,0111110111000
1121,0111110111001
1172,0111110111010
